Date,Player ID,Player Surname,Player Forename,Team,Team Id,Opposition,Opposition id,Venue, Position Id ,Appearances,Time Played,Starts,Substitute On,Substitute Off,Goals,First Goal,Winning Goal,Shots On Target inc goals,Shots Off Target inc woodwork,Blocked Shots,Penalties Taken,Penalty Goals,Penalties Saved,Penalties Off Target,Penalties Not Scored,Direct Free-kick Goals,Direct Free-kick On Target,Direct Free-kick Off Target,Blocked Direct Free-kick,Goals from Inside Box,Shots On from Inside Box,Shots Off from Inside Box,Blocked Shots from Inside Box,Goals from Outside Box,Shots On Target Outside Box,Shots Off Target Outside Box,Blocked Shots Outside Box,Headed Goals,Headed Shots On Target,Headed Shots Off Target,Headed Blocked Shots,Left Foot Goals,Left Foot Shots On Target,Left Foot Shots Off Target,Left Foot Blocked Shots,Right Foot Goals,Right Foot Shots On Target,Right Foot Shots Off Target,Right Foot Blocked Shots,Other Goals,Other Shots On Target,Other Shots Off Target,Other Blocked Shots,Shots Cleared off Line,Shots Cleared off Line Inside Area,Shots Cleared off Line Outside Area,Goals Open Play,Goals from Corners,Goals from Throws,Goals from Direct Free Kick,Goals from Set Play,Goals from penalties,Attempts Open Play on target,Attempts from Corners on target,Attempts from Throws on target,Attempts from Direct Free Kick on target,Attempts from Set Play on target,Attempts from Penalties on target,Attempts Open Play off target,Attempts from Corners off target,Attempts from Throws off target,Attempts from Direct Free Kick off target,Attempts from Set Play off target,Attempts from Penalties off target,Goals as a substitute,Total Successful Passes All,Total Unsuccessful Passes All,Assists,Key Passes,Total Successful Passes Excl Crosses Corners,Total Unsuccessful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Unsuccessful Passes Middle third,Successful Passes Final third,Unsuccessful Passes Final third,Successful Short Passes,Unsuccessful Short Passes,Successful Long Passes,Unsuccessful Long Passes,Successful Flick-Ons,Unsuccessful Flick-Ons,Successful Crosses Corners,Unsuccessful Crosses Corners,Corners Taken incl short corners,Corners Conceded,Successful Corners into Box,Unsuccessful Corners into Box,Short Corners,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Dribbles,Unsuccessful Dribbles,Successful Crosses Corners Left,Unsuccessful Crosses Corners Left,Successful Crosses Left,Unsuccessful Crosses Left,Successful Corners Left,Unsuccessful Corners Left,Successful Crosses Corners Right,Unsuccessful Crosses Corners Right,Successful Crosses Right,Unsuccessful Crosses Right,Successful Corners Right,Unsuccessful Corners Right,Successful Long Balls,Unsuccessful Long Balls,Successful Lay-Offs,Unsuccessful Lay-Offs,Through Ball,Successful Crosses Corners in the air,Unsuccessful Crosses Corners in the air,Successful crosses in the air,Unsuccessful crosses in the air,Successful open play crosses,Unsuccessful open play crosses,Touches,Goal Assist Corner,Goal Assist Free Kick,Goal Assist Throw In,Goal Assist Goal Kick,Goal Assist Set Piece,Key Corner,Key Free Kick,Key Throw In,Key Goal Kick,Key Set Pieces,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Last Man Tackle,Total Clearances,Headed Clearances,Other Clearances,Clearances Off the Line,Blocks,Interceptions,Recoveries,Total Fouls Conceded,Fouls Conceded exc handballs pens,Total Fouls Won,Fouls Won in Danger Area inc pens,Fouls Won not in danger area,Foul Won Penalty,Handballs Conceded,Penalties Conceded,Offsides,Yellow Cards,Red Cards,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Catches,Punches,Drops,Crosses not Claimed,GK Distribution,GK Successful Distribution,GK Unsuccessful Distribution,Clean Sheets,Team Clean sheet,Error leading to Goal,Error leading to Attempt,Challenge Lost,Shots On Conceded,Shots On Conceded Inside Box,Shots On Conceded Outside Box,Team Formation,Position in Formation,Turnovers,Dispossessed,Big Chances,Big Chances Faced,Pass Forward,Pass Backward,Pass Left,Pass Right,Unsuccessful Ball Touch,Successful Ball Touch,Take-Ons Overrun,CompId,SeasId,Touches open play final third,Touches open play opp box,Touches open play opp six yards
2012-02-25,40755,Sturridge,Daniel,Chelsea,8,Bolton Wanderers,30,Home,6,1,80,1,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,23,2,9,0,14,2,3,0,12,0,8,2,20,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,1,5,0,2,1,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0,9,6,1,10,1,1,0,8,2011,14,2,0
2011-10-15,40755,Sturridge,Daniel,Chelsea,8,Everton,11,Home,6,1,90,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,13,0,0,41,9,19,1,22,8,9,0,21,2,11,7,39,9,2,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,3,0,3,0,4,64,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,1,0,12,21,1,20,2,1,0,8,2011,31,3,1
2012-01-21,40755,Sturridge,Daniel,Chelsea,8,Norwich City,45,Away,6,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,12,0,1,23,8,11,0,12,8,5,0,9,0,9,8,21,6,2,2,0,0,0,4,1,1,0,0,1,1,0,0,1,0,2,0,2,0,0,0,2,0,2,0,0,0,0,4,0,2,0,4,0,4,0,4,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,8,9,4,14,1,0,0,8,2011,20,4,0
2012-03-10,40755,Sturridge,Daniel,Chelsea,8,Stoke City,110,Home,6,1,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,7,0,2,0,5,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,1,0,0,1,0,1,5,1,0,0,8,2011,9,2,0
2011-12-03,40755,Sturridge,Daniel,Chelsea,8,Newcastle United,4,Away,6,1,90,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,1,0,0,0,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,17,8,0,2,17,5,7,0,10,5,1,0,10,2,6,3,16,5,1,0,0,0,0,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,1,0,3,0,3,0,3,45,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,2,0,9,6,0,10,3,0,0,8,2011,26,11,0
2011-11-20,40755,Sturridge,Daniel,Chelsea,8,Liverpool,14,Home,6,1,45,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,16,3,0,2,16,2,2,1,14,1,1,0,5,2,10,0,15,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,17,0,2,1,0,3,4,2,10,1,0,0,8,2011,15,1,1
2012-03-31,40755,Sturridge,Daniel,Chelsea,8,Aston Villa,7,Away,6,1,90,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,11,1,0,16,9,5,1,11,8,3,0,7,3,6,6,15,6,1,3,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,2,0,2,38,0,0,0,0,0,0,0,0,0,0,3,8,0,1,3,7,0,0,0,1,0,1,0,0,0,8,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,0,2,1,0,9,5,5,8,2,0,2,8,2011,14,3,1
2011-12-17,40755,Sturridge,Daniel,Chelsea,8,Wigan Athletic,111,Away,6,1,80,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,27,4,11,0,16,4,3,0,16,1,8,3,24,3,3,1,0,0,0,1,0,1,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5,0,0,0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,2,0,0,6,11,6,9,4,1,1,8,2011,24,3,0
2011-11-26,40755,Sturridge,Daniel,Chelsea,8,Wolverhampton Wanderers,39,Home,6,1,90,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,24,3,0,1,24,2,9,0,15,2,2,0,17,0,5,2,23,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,37,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2,1,0,7,10,4,6,1,0,0,8,2011,18,5,1
2012-05-02,40755,Sturridge,Daniel,Chelsea,8,Newcastle United,4,Home,6,1,45,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,4,0,0,11,3,5,0,6,3,3,0,5,1,3,2,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,7,5,0,3,0,0,0,8,2011,9,2,0
2012-02-05,40755,Sturridge,Daniel,Chelsea,8,Manchester United,1,Home,6,1,71,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,6,0,1,12,5,5,0,7,5,2,0,4,0,6,5,11,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,2,5,0,2,2,3,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,0,0,0,0,5,5,2,6,3,0,0,8,2011,16,4,0
2012-03-03,40755,Sturridge,Daniel,Chelsea,8,West Bromwich Albion,35,Away,6,1,64,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,0,0,15,3,9,1,6,2,1,0,10,2,4,1,13,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1,1,29,0,0,0,0,0,0,0,0,0,0,2,5,0,1,2,4,0,0,0,0,0,0,0,0,2,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,2,0,3,9,1,7,0,0,0,8,2011,13,1,0
2012-03-24,40755,Sturridge,Daniel,Chelsea,8,Tottenham Hotspur,6,Home,6,1,89,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,11,0,0,20,7,8,2,12,5,4,0,9,2,7,5,17,6,3,1,0,1,0,4,0,0,0,0,0,1,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,4,44,0,0,0,0,0,0,0,0,0,0,5,6,1,1,4,5,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,4,0,0,4,4,21,2,1,2,0,8,2011,19,3,1
2011-09-18,40755,Sturridge,Daniel,Chelsea,8,Manchester United,1,Away,6,1,68,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,22,2,0,2,21,0,10,0,11,0,4,0,10,0,7,0,21,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,2,0,0,0,0,3,0,0,1,1,1,1,1,2,40,0,0,0,0,0,0,0,0,0,0,4,8,0,1,4,7,1,0,0,0,0,0,0,0,2,8,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,2,1,0,1,7,3,13,2,2,0,8,2011,19,3,1
2012-04-07,40755,Sturridge,Daniel,Chelsea,8,Wigan Athletic,111,Home,6,1,83,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,5,0,0,15,5,7,2,8,3,1,0,9,3,5,2,15,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,4,0,0,5,5,5,5,0,0,0,8,2011,13,2,0
2012-04-29,40755,Sturridge,Daniel,Chelsea,8,Queens Park Rangers,52,Home,6,1,90,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,2,35,4,16,0,19,4,6,0,17,0,12,4,34,3,1,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,0,3,0,0,11,12,17,2,0,0,0,8,2011,22,3,0
2011-10-23,40755,Sturridge,Daniel,Chelsea,8,Queens Park Rangers,52,Away,6,1,36,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,5,4,2,1,3,3,1,0,1,1,3,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2,0,0,3,2,0,4,0,0,0,8,2011,7,2,0
2012-04-21,40755,Sturridge,Daniel,Chelsea,8,Arsenal,3,Away,6,1,90,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,12,8,0,0,12,6,4,1,8,5,0,1,8,1,4,4,10,5,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,34,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,11,0,0,0,1,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,9,0,0,10,2,1,7,0,0,0,8,2011,15,6,0
2012-02-11,40755,Sturridge,Daniel,Chelsea,8,Everton,11,Away,6,1,90,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,20,1,5,0,15,1,2,0,9,1,9,0,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,2,0,2,0,2,27,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,10,0,1,0,0,3,7,3,10,0,0,0,8,2011,17,3,0
2012-01-31,40755,Sturridge,Daniel,Chelsea,8,Swansea City,80,Away,6,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,24,4,0,0,23,3,3,1,20,2,0,1,15,1,8,1,21,3,2,0,0,0,1,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,43,0,0,0,0,0,0,0,0,0,0,2,8,0,1,2,7,0,0,0,0,0,0,0,0,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,2,0,0,8,9,1,10,0,2,0,8,2011,24,3,0
2011-12-12,40755,Sturridge,Daniel,Chelsea,8,Manchester City,43,Home,6,1,88,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,6,1,1,16,5,3,0,13,5,0,0,10,1,6,4,13,4,3,1,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,38,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3,0,1,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,10,0,1,0,0,4,5,2,12,5,0,0,8,2011,19,6,0
2011-12-22,40755,Sturridge,Daniel,Chelsea,8,Tottenham Hotspur,6,Away,6,1,90,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,20,5,0,1,20,3,11,1,9,2,2,0,11,1,7,2,19,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,2,0,2,0,2,39,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,2,0,0,1,0,1,0,0,0,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,1,2,0,7,11,1,6,1,1,0,8,2011,16,2,1
2011-12-26,40755,Sturridge,Daniel,Chelsea,8,Fulham,54,Home,6,1,71,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,17,4,0,3,15,2,3,0,12,2,0,0,8,0,7,2,14,0,1,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,1,0,0,2,2,2,2,2,2,33,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,0,4,3,1,13,2,0,0,8,2011,17,2,1
2011-10-29,40755,Sturridge,Daniel,Chelsea,8,Arsenal,3,Home,6,1,62,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,9,0,0,18,8,9,2,9,6,3,1,10,1,5,6,15,7,3,1,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,39,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,7,0,0,5,7,1,14,1,0,0,8,2011,18,5,0
2011-08-13,39336,Suárez,Luis,Liverpool,14,Sunderland,56,Home,6,1,75,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,9,0,3,26,8,5,1,21,7,0,0,16,4,10,4,26,7,0,1,0,1,1,1,0,0,0,0,0,2,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,1,1,1,51,0,0,0,0,0,0,0,0,0,0,7,6,0,0,7,6,0,1,0,0,0,0,0,0,2,6,0,0,6,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,2,1,0,6,10,12,8,1,1,0,8,2011,29,3,0
2012-05-08,39336,Suárez,Luis,Liverpool,14,Chelsea,8,Home,6,1,90,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,29,9,0,6,27,9,2,2,25,7,0,0,7,3,20,6,26,9,1,0,1,1,2,0,3,0,2,0,0,2,0,5,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,1,6,10,0,0,6,10,0,0,0,0,0,0,0,0,0,4,3,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,1,0,6,8,16,8,4,2,0,8,2011,43,9,1
